Finished;Country;Region_UN;Region_Sub_UN;Q_Language;Gender;Age;Country;WorldIs;Identitiy
0;Aruba (Netherlands);Americas;Caribbean;EN;Male;18-21;Aruba (Netherlands);Full of struggles;Global (I am a citizen of the world)
0;Aruba (Netherlands);Americas;Caribbean;EN;Female;31-35;Aruba (Netherlands);;Global (I am a citizen of the world)
0;Peru;Americas;South America;EN;Female;27-30;Peru;Full of opportunities;Philosophical Beliefs (I am Utopian / I am Communist)
0;Aruba (Netherlands);Americas;Caribbean;EN;Female;31-35;Aruba (Netherlands);Full of opportunities;Global (I am a citizen of the world)
0;Peru;Americas;South America;ES;Male;31-35;Peru;Full of opportunities;None
0;Peru;Americas;South America;ES;Male;18-21;Peru;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;Peru;Americas;South America;ES;Female;31-35;Peru;Full of opportunities;Global (I am a citizen of the world)
0;Argentina;Americas;South America;ES;Female;22-26;Argentina;Full of opportunities;None
0;Peru;Americas;South America;ES;Female;31-35;Peru;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;Mexico;Americas;Central America;ES;Female;27-30;Mexico;Full of opportunities;Global (I am a citizen of the world)
0;Mexico;Americas;Central America;EN;Male;27-30;Colombia;Full of opportunities;Philosophical Beliefs (I am Utopian / I am Communist)
0;Peru;Americas;South America;ES;Female;22-26;Peru;;
0;Argentina;Americas;South America;ES;Female;22-26;Argentina;Full of opportunities;Religion (I am Muslim / I am Christian)
0;Peru;Americas;South America;ES;Female;27-30;Peru;Full of opportunities;Nationality (I am Indian / I am Argentinian)
1;United Arab Emirates;Asia;Western Asia;EN;Female;22-26;United Arab Emirates;Full of opportunities;Global (I am a citizen of the world)
0;Peru;Americas;South America;ES;Male;22-26;Peru;Full of struggles;None
0;China;Asia;Eastern Asia;ZH-S;Female;22-26;China;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;Peru;Americas;South America;ES;Male;27-30;Peru;Full of struggles;Global (I am a citizen of the world)
0;Aruba (Netherlands);Americas;Caribbean;EN;Male;27-30;Aruba (Netherlands);Full of opportunities;None
0;Peru;Americas;South America;ES;Female;31-35;Peru;Full of opportunities;Global (I am a citizen of the world)
0;Aruba (Netherlands);Americas;Caribbean;EN;Female;27-30;Aruba (Netherlands);Full of struggles;Global (I am a citizen of the world)
0;Brazil;Americas;South America;PT;Male;22-26;Brazil;Full of struggles;Ethnicity (I am Tutsi / I am Indigenous)
0;Brazil;Americas;South America;PT;Female;18-21;Brazil;;
0;Costa Rica;Americas;Central America;ES;Female;27-30;Costa Rica;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;Peru;Americas;South America;ES;Female;27-30;Peru;Full of opportunities;Global (I am a citizen of the world)
0;Peru;Americas;South America;ES;Female;22-26;Peru;Full of opportunities;None
0;United States;Americas;Northern America;EN;Male;31-35;United States;Full of opportunities;Philosophical Beliefs (I am Utopian / I am Communist)
0;China;Asia;Eastern Asia;ZH-S;Male;27-30;China;Full of struggles;Global (I am a citizen of the world)
0;Peru;Americas;South America;ES;Male;18-21;Peru;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;China;Asia;Eastern Asia;ZH-S;Male;27-30;China;Full of struggles;Nationality (I am Indian / I am Argentinian)
0;Peru;Americas;South America;ES;Male;22-26;Peru;Full of struggles;Global (I am a citizen of the world)
0;China;Asia;Eastern Asia;ZH-S;Male;22-26;China;Full of struggles;None
0;Peru;Americas;South America;ES;Male;22-26;Peru;Full of opportunities;Global (I am a citizen of the world)
0;Brazil;Americas;South America;PT;Female;22-26;Brazil;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;China;Asia;Eastern Asia;ZH-S;Male;22-26;China;;Nationality (I am Indian / I am Argentinian)
0;Peru;Americas;South America;ES;Female;22-26;Peru;Full of opportunities;Global (I am a citizen of the world)
0;Costa Rica;Americas;Central America;ES;Male;31-35;Costa Rica;Full of opportunities;Global (I am a citizen of the world)
0;Venezuela;Americas;South America;EN;Male;27-30;Venezuela;Full of opportunities;Global (I am a citizen of the world)
0;China;Asia;Eastern Asia;ZH-S;Male;22-26;China;Full of struggles;Global (I am a citizen of the world)
0;China;Asia;Eastern Asia;ZH-S;Male;22-26;China;Full of struggles;Ethnicity (I am Tutsi / I am Indigenous)
0;Costa Rica;Americas;Central America;ES;Female;27-30;Costa Rica;Full of opportunities;Global (I am a citizen of the world)
0;Peru;Americas;South America;EN;Female;27-30;Peru;Full of opportunities;Global (I am a citizen of the world)
0;Mexico;Americas;Central America;ES;Female;27-30;Mexico;Full of struggles;None
0;United States;Americas;Northern America;EN;Female;18-21;United States;Full of opportunities;Religion (I am Muslim / I am Christian)
0;Peru;Americas;South America;ES;Female;31-35;Peru;Full of opportunities;Global (I am a citizen of the world)
0;Peru;Americas;South America;EN;Male;31-35;Peru;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;China;Asia;Eastern Asia;ZH-S;Male;22-26;China;Full of struggles;Global (I am a citizen of the world)
0;Peru;Americas;South America;ES;Female;27-30;Peru;Full of opportunities;Global (I am a citizen of the world)
0;United States;Americas;Northern America;ZH-S;Female;22-26;United States;Full of opportunities;Global (I am a citizen of the world)
0;China;Asia;Eastern Asia;ZH-S;Female;27-30;China;;
0;China;Asia;Eastern Asia;ZH-S;Male;27-30;China;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;China;Asia;Eastern Asia;ZH-S;Female;27-30;China;Full of struggles;None
0;China;Asia;Eastern Asia;ZH-S;Female;27-30;China;Full of opportunities;Region (I am European / I am Asian)
0;Bolivia;Americas;South America;ES;Female;27-30;Bolivia;Full of opportunities;Region (I am European / I am Asian)
0;China;Asia;Eastern Asia;ZH-S;Female;22-26;China;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;China;Asia;Eastern Asia;ZH-S;Female;27-30;China;Full of opportunities;
0;China;Asia;Eastern Asia;ZH-S;Male;22-26;China;Full of struggles;Nationality (I am Indian / I am Argentinian)
0;China;Asia;Eastern Asia;ZH-S;Female;22-26;China;Full of struggles;Global (I am a citizen of the world)
0;China;Asia;Eastern Asia;ZH-S;Male;31-35;China;Full of struggles;Ethnicity (I am Tutsi / I am Indigenous)
0;Aruba (Netherlands);Americas;Caribbean;EN;Female;31-35;Netherlands;Full of opportunities;Global (I am a citizen of the world)
0;China;Asia;Eastern Asia;ZH-S;Female;22-26;China;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;China;Asia;Eastern Asia;ZH-S;Female;22-26;China;Full of opportunities;Global (I am a citizen of the world)
0;China;Asia;Eastern Asia;ZH-S;Male;22-26;China;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;Peru;Americas;South America;ES;Female;18-21;Peru;Full of struggles;Global (I am a citizen of the world)
0;Estonia;Europe;Northern Europe;ZH-S;Female;31-35;Estonia;Full of struggles;Religion (I am Muslim / I am Christian)
0;China;Asia;Eastern Asia;ZH-S;Male;22-26;China;Full of struggles;Global (I am a citizen of the world)
0;Puerto Rico;Americas;Caribbean;EN;Male;18-21;Puerto Rico;Full of opportunities;Global (I am a citizen of the world)
0;China;Asia;Eastern Asia;ZH-S;Female;27-30;China;Full of struggles;Region (I am European / I am Asian)
0;China;Asia;Eastern Asia;ZH-S;Female;31-35;China;Full of struggles;Ethnicity (I am Tutsi / I am Indigenous)
0;China;Asia;Eastern Asia;ZH-S;Male;18-21;China;Full of opportunities;Ethnicity (I am Tutsi / I am Indigenous)
0;China;Asia;Eastern Asia;ZH-S;Female;31-35;China;Full of opportunities;Ethnicity (I am Tutsi / I am Indigenous)
0;Peru;Americas;South America;ES;Female;27-30;Peru;Full of struggles;None
0;Peru;Americas;South America;ES;Male;18-21;Peru;Full of struggles;Nationality (I am Indian / I am Argentinian)
0;China;Asia;Eastern Asia;ZH-S;Male;31-35;China;Full of struggles;Philosophical Beliefs (I am Utopian / I am Communist)
0;China;Asia;Eastern Asia;ZH-S;Female;31-35;China;Full of struggles;Global (I am a citizen of the world)
0;Mexico;Americas;Central America;EN;Female;22-26;Mexico;Full of opportunities;Global (I am a citizen of the world)
0;China;Asia;Eastern Asia;ZH-S;Female;27-30;China;Full of struggles;Religion (I am Muslim / I am Christian)
0;China;Asia;Eastern Asia;ZH-S;Male;31-35;China;;
0;China;Asia;Eastern Asia;ZH-S;Female;31-35;China;Full of struggles;None
0;Brazil;Americas;South America;PT;Male;27-30;Brazil;Full of struggles;Philosophical Beliefs (I am Utopian / I am Communist)
0;China;Asia;Eastern Asia;ZH-S;Female;27-30;China;Full of struggles;Nationality (I am Indian / I am Argentinian)
0;China;Asia;Eastern Asia;ZH-S;Male;27-30;China;Full of struggles;Region (I am European / I am Asian)
0;China;Asia;Eastern Asia;ZH-S;Male;27-30;China;Full of opportunities;Global (I am a citizen of the world)
0;Mexico;Americas;Central America;ES;Female;22-26;Colombia;Full of opportunities;Global (I am a citizen of the world)
0;China;Asia;Eastern Asia;ZH-S;Male;31-35;China;Full of opportunities;Philosophical Beliefs (I am Utopian / I am Communist)
0;China;Asia;Eastern Asia;ZH-S;Female;27-30;China;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;Peru;Americas;South America;ES;Female;22-26;Peru;Full of struggles;None
0;China;Asia;Eastern Asia;ZH-S;Female;18-21;China;Full of opportunities;Nationality (I am Indian / I am Argentinian)
1;United States;Americas;Northern America;EN;Female;18-21;United States;Full of struggles;Religion (I am Muslim / I am Christian)
0;Venezuela;Americas;South America;EN;Female;22-26;Venezuela;Full of struggles;Nationality (I am Indian / I am Argentinian)
0;China;Asia;Eastern Asia;ZH-S;Male;27-30;China;Full of struggles;Nationality (I am Indian / I am Argentinian)
0;China;Asia;Eastern Asia;ZH-S;Female;22-26;China;Full of struggles;Philosophical Beliefs (I am Utopian / I am Communist)
0;China;Asia;Eastern Asia;ZH-S;Male;18-21;China;Full of struggles;Global (I am a citizen of the world)
0;China;Asia;Eastern Asia;ZH-S;Male;22-26;China;Full of opportunities;Global (I am a citizen of the world)
0;Peru;Americas;South America;ES;Female;31-35;Peru;Full of opportunities;Global (I am a citizen of the world)
0;Mexico;Americas;Central America;ES;Female;22-26;Mexico;Full of opportunities;Global (I am a citizen of the world)
0;China;Asia;Eastern Asia;ZH-S;Male;31-35;China;Full of opportunities;Global (I am a citizen of the world)
0;China;Asia;Eastern Asia;ZH-S;Female;27-30;China;Full of struggles;Religion (I am Muslim / I am Christian)
0;China;Asia;Eastern Asia;ZH-S;Male;27-30;China;Full of opportunities;None
1;United Arab Emirates;Asia;Western Asia;EN;Female;31-35;Australia;Full of struggles;Other
0;China;Asia;Eastern Asia;ZH-S;Male;27-30;China;Full of struggles;Nationality (I am Indian / I am Argentinian)
0;China;Asia;Eastern Asia;ZH-S;Female;22-26;China;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;China;Asia;Eastern Asia;ZH-S;Male;22-26;China;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;China;Asia;Eastern Asia;ZH-S;Male;31-35;China;Full of opportunities;Religion (I am Muslim / I am Christian)
0;China;Asia;Eastern Asia;ZH-S;Female;27-30;China;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;China;Asia;Eastern Asia;EN;Female;22-26;China;Full of opportunities;Region (I am European / I am Asian)
0;Ukraine;Europe;Eastern Europe;RU;Male;31-35;Ukraine;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;Mexico;Americas;Central America;ES;Female;18-21;Mexico;Full of opportunities;None
0;Ukraine;Europe;Eastern Europe;RU;Male;22-26;Ukraine;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;Peru;Americas;South America;ES;Female;27-30;Peru;Full of struggles;Religion (I am Muslim / I am Christian)
0;Paraguay;Americas;South America;ES;Female;22-26;Paraguay;Full of opportunities;Global (I am a citizen of the world)
0;Ukraine;Europe;Eastern Europe;RU;Female;31-35;Ukraine;Full of opportunities;Region (I am European / I am Asian)
0;Ukraine;Europe;Eastern Europe;RU;Female;22-26;Ukraine;Full of opportunities;Global (I am a citizen of the world)
0;Ukraine;Europe;Eastern Europe;RU;Male;31-35;Ukraine;Full of opportunities;Global (I am a citizen of the world)
0;Ukraine;Europe;Eastern Europe;RU;Female;22-26;Ukraine;Full of opportunities;Global (I am a citizen of the world)
0;China;Asia;Eastern Asia;ZH-S;Male;27-30;China;Full of opportunities;None
0;China;Asia;Eastern Asia;ZH-S;Male;18-21;China;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;China;Asia;Eastern Asia;ZH-S;Female;27-30;China;Full of struggles;Global (I am a citizen of the world)
0;China;Asia;Eastern Asia;ZH-S;Female;22-26;China;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;China;Asia;Eastern Asia;ZH-S;Male;22-26;China;Full of struggles;Religion (I am Muslim / I am Christian)
0;China;Asia;Eastern Asia;ZH-S;Male;22-26;China;Full of opportunities;Global (I am a citizen of the world)
0;China;Asia;Eastern Asia;ZH-S;Female;27-30;China;Full of struggles;Religion (I am Muslim / I am Christian)
0;China;Asia;Eastern Asia;ZH-S;Female;27-30;China;Full of opportunities;Global (I am a citizen of the world)
0;Ukraine;Europe;Eastern Europe;RU;Male;27-30;Ukraine;Full of opportunities;Ethnicity (I am Tutsi / I am Indigenous)
0;China;Asia;Eastern Asia;ZH-S;Male;27-30;China;Full of struggles;None
0;China;Asia;Eastern Asia;ZH-S;Female;31-35;China;Full of opportunities;Global (I am a citizen of the world)
0;Sri Lanka;Asia;Southern Asia;EN;Female;22-26;Sri Lanka;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;China;Asia;Eastern Asia;ZH-S;Female;27-30;China;Full of opportunities;Ethnicity (I am Tutsi / I am Indigenous)
0;China;Asia;Eastern Asia;ZH-S;Female;22-26;China;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;Ukraine;Europe;Eastern Europe;RU;Female;18-21;Ukraine;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;China;Asia;Eastern Asia;ZH-S;Male;22-26;China;Full of opportunities;Other
0;Bosnia and Herzegovina;Europe;Southern Europe;EN;Male;27-30;Bosnia and Herzegovina;Full of opportunities;Global (I am a citizen of the world)
0;China;Asia;Eastern Asia;ZH-S;Male;18-21;China;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;Ukraine;Europe;Eastern Europe;RU;Female;22-26;Ukraine;Full of opportunities;Region (I am European / I am Asian)
0;China;Asia;Eastern Asia;ZH-S;Female;22-26;China;Full of struggles;None
0;Ukraine;Europe;Eastern Europe;RU;Female;31-35;Ukraine;Full of opportunities;None
0;Poland;Europe;Eastern Europe;PL;Female;22-26;Poland;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;China;Asia;Eastern Asia;ZH-S;Male;18-21;China;Full of opportunities;Region (I am European / I am Asian)
0;Poland;Europe;Eastern Europe;PL;Female;18-21;Poland;Full of opportunities;None
0;Poland;Europe;Eastern Europe;PL;Male;18-21;Poland;Full of opportunities;Other
0;Poland;Europe;Eastern Europe;PL;Female;18-21;Poland;Full of struggles;Religion (I am Muslim / I am Christian)
0;China;Asia;Eastern Asia;ZH-S;Female;22-26;China;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;China;Asia;Eastern Asia;ZH-S;Female;27-30;China;Full of struggles;Nationality (I am Indian / I am Argentinian)
0;Poland;Europe;Eastern Europe;PL;Female;18-21;Poland;Full of opportunities;Global (I am a citizen of the world)
0;Ukraine;Europe;Eastern Europe;EN;Female;22-26;Ukraine;Full of opportunities;None
0;China;Asia;Eastern Asia;ZH-S;Female;22-26;China;Full of struggles;Region (I am European / I am Asian)
0;China;Asia;Eastern Asia;ZH-S;Female;18-21;China;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;Poland;Europe;Eastern Europe;PL;Female;22-26;Poland;Full of opportunities;Philosophical Beliefs (I am Utopian / I am Communist)
0;China;Asia;Eastern Asia;ZH-S;Male;22-26;China;Full of struggles;Nationality (I am Indian / I am Argentinian)
0;Poland;Europe;Eastern Europe;PL;Female;18-21;Poland;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;Poland;Europe;Eastern Europe;PL;Female;18-21;Poland;Full of opportunities;Nationality (I am Indian / I am Argentinian)
0;Pakistan;Asia;Southern Asia;EN;Male;27-30;Pakistan;Full of struggles;Global (I am a citizen of the world)
0;Poland;Europe;Eastern Europe;PL;Female;18-21;Poland;Full of opportunities;Global (I am a citizen of the world)
